"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/02/2025 03:00:00 - 08/02/2025 04:00:00","BZN|FI","Without sequence","4.64","",""
"08/02/2025 04:00:00 - 08/02/2025 05:00:00","BZN|FI","Without sequence","4.92","",""
"08/02/2025 05:00:00 - 08/02/2025 06:00:00","BZN|FI","Without sequence","5.51","",""
"08/02/2025 06:00:00 - 08/02/2025 07:00:00","BZN|FI","Without sequence","6.18","",""
"08/02/2025 07:00:00 - 08/02/2025 08:00:00","BZN|FI","Without sequence","15.74","",""
"08/02/2025 08:00:00 - 08/02/2025 09:00:00","BZN|FI","Without sequence","19.77","",""
"08/02/2025 09:00:00 - 08/02/2025 10:00:00","BZN|FI","Without sequence","28.37","",""
"08/02/2025 10:00:00 - 08/02/2025 11:00:00","BZN|FI","Without sequence","55.57","",""
"08/02/2025 11:00:00 - 08/02/2025 12:00:00","BZN|FI","Without sequence","55.54","",""
"08/02/2025 12:00:00 - 08/02/2025 13:00:00","BZN|FI","Without sequence","57.34","",""
"08/02/2025 13:00:00 - 08/02/2025 14:00:00","BZN|FI","Without sequence","56.7","",""
"08/02/2025 14:00:00 - 08/02/2025 15:00:00","BZN|FI","Without sequence","55.39","",""
"08/02/2025 15:00:00 - 08/02/2025 16:00:00","BZN|FI","Without sequence","57.05","",""
"08/02/2025 16:00:00 - 08/02/2025 17:00:00","BZN|FI","Without sequence","76.16","",""
"08/02/2025 17:00:00 - 08/02/2025 18:00:00","BZN|FI","Without sequence","96.54","",""
"08/02/2025 18:00:00 - 08/02/2025 19:00:00","BZN|FI","Without sequence","59.92","",""
"08/02/2025 19:00:00 - 08/02/2025 20:00:00","BZN|FI","Without sequence","55.37","",""
"08/02/2025 20:00:00 - 08/02/2025 21:00:00","BZN|FI","Without sequence","34.23","",""
"08/02/2025 21:00:00 - 08/02/2025 22:00:00","BZN|FI","Without sequence","44.17","",""
"08/02/2025 22:00:00 - 08/02/2025 23:00:00","BZN|FI","Without sequence","41.6","",""
"08/02/2025 23:00:00 - 09/02/2025 00:00:00","BZN|FI","Without sequence","34.05","",""
"09/02/2025 00:00:00 - 09/02/2025 01:00:00","BZN|FI","Without sequence","24.99","",""
"09/02/2025 01:00:00 - 09/02/2025 02:00:00","BZN|FI","Without sequence","21.45","",""
"09/02/2025 02:00:00 - 09/02/2025 03:00:00","BZN|FI","Without sequence","10.64","",""
"09/02/2025 03:00:00 - 09/02/2025 04:00:00","BZN|FI","Without sequence","10.51","",""
"09/02/2025 04:00:00 - 09/02/2025 05:00:00","BZN|FI","Without sequence","10.0","",""
"09/02/2025 05:00:00 - 09/02/2025 06:00:00","BZN|FI","Without sequence","6.19","",""
"09/02/2025 06:00:00 - 09/02/2025 07:00:00","BZN|FI","Without sequence","6.08","",""
"09/02/2025 07:00:00 - 09/02/2025 08:00:00","BZN|FI","Without sequence","5.84","",""
"09/02/2025 08:00:00 - 09/02/2025 09:00:00","BZN|FI","Without sequence","5.9","",""
"09/02/2025 09:00:00 - 09/02/2025 10:00:00","BZN|FI","Without sequence","10.0","",""
"09/02/2025 10:00:00 - 09/02/2025 11:00:00","BZN|FI","Without sequence","21.17","",""
"09/02/2025 11:00:00 - 09/02/2025 12:00:00","BZN|FI","Without sequence","17.36","",""
"09/02/2025 12:00:00 - 09/02/2025 13:00:00","BZN|FI","Without sequence","10.0","",""
"09/02/2025 13:00:00 - 09/02/2025 14:00:00","BZN|FI","Without sequence","12.12","",""
"09/02/2025 14:00:00 - 09/02/2025 15:00:00","BZN|FI","Without sequence","5.66","",""
"09/02/2025 15:00:00 - 09/02/2025 16:00:00","BZN|FI","Without sequence","4.54","",""
"09/02/2025 16:00:00 - 09/02/2025 17:00:00","BZN|FI","Without sequence","4.0","",""
"09/02/2025 17:00:00 - 09/02/2025 18:00:00","BZN|FI","Without sequence","6.39","",""
"09/02/2025 18:00:00 - 09/02/2025 19:00:00","BZN|FI","Without sequence","4.08","",""
"09/02/2025 19:00:00 - 09/02/2025 20:00:00","BZN|FI","Without sequence","3.54","",""
"09/02/2025 20:00:00 - 09/02/2025 21:00:00","BZN|FI","Without sequence","3.17","",""
"09/02/2025 21:00:00 - 09/02/2025 22:00:00","BZN|FI","Without sequence","3.0","",""
"09/02/2025 22:00:00 - 09/02/2025 23:00:00","BZN|FI","Without sequence","2.81","",""
"09/02/2025 23:00:00 - 10/02/2025 00:00:00","BZN|FI","Without sequence","2.45","",""
"10/02/2025 00:00:00 - 10/02/2025 01:00:00","BZN|FI","Without sequence","3.28","",""
"10/02/2025 01:00:00 - 10/02/2025 02:00:00","BZN|FI","Without sequence","3.0","",""
"10/02/2025 02:00:00 - 10/02/2025 03:00:00","BZN|FI","Without sequence","3.57","",""
"10/02/2025 03:00:00 - 10/02/2025 04:00:00","BZN|FI","Without sequence","4.05","",""
"10/02/2025 04:00:00 - 10/02/2025 05:00:00","BZN|FI","Without sequence","5.07","",""
"10/02/2025 05:00:00 - 10/02/2025 06:00:00","BZN|FI","Without sequence","11.94","",""
"10/02/2025 06:00:00 - 10/02/2025 07:00:00","BZN|FI","Without sequence","33.48","",""
"10/02/2025 07:00:00 - 10/02/2025 08:00:00","BZN|FI","Without sequence","90.57","",""
"10/02/2025 08:00:00 - 10/02/2025 09:00:00","BZN|FI","Without sequence","125.01","",""
"10/02/2025 09:00:00 - 10/02/2025 10:00:00","BZN|FI","Without sequence","124.77","",""
"10/02/2025 10:00:00 - 10/02/2025 11:00:00","BZN|FI","Without sequence","109.03","",""
"10/02/2025 11:00:00 - 10/02/2025 12:00:00","BZN|FI","Without sequence","111.25","",""
"10/02/2025 12:00:00 - 10/02/2025 13:00:00","BZN|FI","Without sequence","110.67","",""
"10/02/2025 13:00:00 - 10/02/2025 14:00:00","BZN|FI","Without sequence","129.0","",""
"10/02/2025 14:00:00 - 10/02/2025 15:00:00","BZN|FI","Without sequence","120.01","",""
"10/02/2025 15:00:00 - 10/02/2025 16:00:00","BZN|FI","Without sequence","129.6","",""
"10/02/2025 16:00:00 - 10/02/2025 17:00:00","BZN|FI","Without sequence","110.67","",""
"10/02/2025 17:00:00 - 10/02/2025 18:00:00","BZN|FI","Without sequence","151.01","",""
"10/02/2025 18:00:00 - 10/02/2025 19:00:00","BZN|FI","Without sequence","110.67","",""
"10/02/2025 19:00:00 - 10/02/2025 20:00:00","BZN|FI","Without sequence","87.0","",""
"10/02/2025 20:00:00 - 10/02/2025 21:00:00","BZN|FI","Without sequence","69.23","",""
"10/02/2025 21:00:00 - 10/02/2025 22:00:00","BZN|FI","Without sequence","56.19","",""
"10/02/2025 22:00:00 - 10/02/2025 23:00:00","BZN|FI","Without sequence","28.36","",""
"10/02/2025 23:00:00 - 11/02/2025 00:00:00","BZN|FI","Without sequence","11.86","",""
"11/02/2025 00:00:00 - 11/02/2025 01:00:00","BZN|FI","Without sequence","30.67","",""
"11/02/2025 01:00:00 - 11/02/2025 02:00:00","BZN|FI","Without sequence","25.3","",""
"11/02/2025 02:00:00 - 11/02/2025 03:00:00","BZN|FI","Without sequence","15.14","",""
"11/02/2025 03:00:00 - 11/02/2025 04:00:00","BZN|FI","Without sequence","10.52","",""
"11/02/2025 04:00:00 - 11/02/2025 05:00:00","BZN|FI","Without sequence","12.67","",""
"11/02/2025 05:00:00 - 11/02/2025 06:00:00","BZN|FI","Without sequence","29.9","",""
"11/02/2025 06:00:00 - 11/02/2025 07:00:00","BZN|FI","Without sequence","47.5","",""
"11/02/2025 07:00:00 - 11/02/2025 08:00:00","BZN|FI","Without sequence","74.59","",""
"11/02/2025 08:00:00 - 11/02/2025 09:00:00","BZN|FI","Without sequence","92.49","",""
"11/02/2025 09:00:00 - 11/02/2025 10:00:00","BZN|FI","Without sequence","79.26","",""
"11/02/2025 10:00:00 - 11/02/2025 11:00:00","BZN|FI","Without sequence","74.31","",""
"11/02/2025 11:00:00 - 11/02/2025 12:00:00","BZN|FI","Without sequence","75.99","",""
"11/02/2025 12:00:00 - 11/02/2025 13:00:00","BZN|FI","Without sequence","70.23","",""
"11/02/2025 13:00:00 - 11/02/2025 14:00:00","BZN|FI","Without sequence","67.93","",""
"11/02/2025 14:00:00 - 11/02/2025 15:00:00","BZN|FI","Without sequence","54.22","",""
"11/02/2025 15:00:00 - 11/02/2025 16:00:00","BZN|FI","Without sequence","35.04","",""
"11/02/2025 16:00:00 - 11/02/2025 17:00:00","BZN|FI","Without sequence","36.91","",""
"11/02/2025 17:00:00 - 11/02/2025 18:00:00","BZN|FI","Without sequence","47.5","",""
"11/02/2025 18:00:00 - 11/02/2025 19:00:00","BZN|FI","Without sequence","40.38","",""
"11/02/2025 19:00:00 - 11/02/2025 20:00:00","BZN|FI","Without sequence","29.54","",""
"11/02/2025 20:00:00 - 11/02/2025 21:00:00","BZN|FI","Without sequence","17.05","",""
"11/02/2025 21:00:00 - 11/02/2025 22:00:00","BZN|FI","Without sequence","17.75","",""
"11/02/2025 22:00:00 - 11/02/2025 23:00:00","BZN|FI","Without sequence","6.27","",""
"11/02/2025 23:00:00 - 12/02/2025 00:00:00","BZN|FI","Without sequence","4.29","",""
"12/02/2025 00:00:00 - 12/02/2025 01:00:00","BZN|FI","Without sequence","3.49","",""
"12/02/2025 01:00:00 - 12/02/2025 02:00:00","BZN|FI","Without sequence","3.47","",""
"12/02/2025 02:00:00 - 12/02/2025 03:00:00","BZN|FI","Without sequence","3.47","",""
"12/02/2025 03:00:00 - 12/02/2025 04:00:00","BZN|FI","Without sequence","5.02","",""
"12/02/2025 04:00:00 - 12/02/2025 05:00:00","BZN|FI","Without sequence","5.94","",""
"12/02/2025 05:00:00 - 12/02/2025 06:00:00","BZN|FI","Without sequence","35.47","",""
"12/02/2025 06:00:00 - 12/02/2025 07:00:00","BZN|FI","Without sequence","70.11","",""
"12/02/2025 07:00:00 - 12/02/2025 08:00:00","BZN|FI","Without sequence","115.91","",""
"12/02/2025 08:00:00 - 12/02/2025 09:00:00","BZN|FI","Without sequence","165.0","",""
"12/02/2025 09:00:00 - 12/02/2025 10:00:00","BZN|FI","Without sequence","138.03","",""
"12/02/2025 10:00:00 - 12/02/2025 11:00:00","BZN|FI","Without sequence","134.58","",""
"12/02/2025 11:00:00 - 12/02/2025 12:00:00","BZN|FI","Without sequence","119.96","",""
"12/02/2025 12:00:00 - 12/02/2025 13:00:00","BZN|FI","Without sequence","136.01","",""
"12/02/2025 13:00:00 - 12/02/2025 14:00:00","BZN|FI","Without sequence","115.25","",""
"12/02/2025 14:00:00 - 12/02/2025 15:00:00","BZN|FI","Without sequence","115.01","",""
"12/02/2025 15:00:00 - 12/02/2025 16:00:00","BZN|FI","Without sequence","103.66","",""
"12/02/2025 16:00:00 - 12/02/2025 17:00:00","BZN|FI","Without sequence","81.6","",""
"12/02/2025 17:00:00 - 12/02/2025 18:00:00","BZN|FI","Without sequence","85.05","",""
"12/02/2025 18:00:00 - 12/02/2025 19:00:00","BZN|FI","Without sequence","88.41","",""
"12/02/2025 19:00:00 - 12/02/2025 20:00:00","BZN|FI","Without sequence","64.46","",""
"12/02/2025 20:00:00 - 12/02/2025 21:00:00","BZN|FI","Without sequence","51.53","",""
"12/02/2025 21:00:00 - 12/02/2025 22:00:00","BZN|FI","Without sequence","42.14","",""
"12/02/2025 22:00:00 - 12/02/2025 23:00:00","BZN|FI","Without sequence","30.01","",""
"12/02/2025 23:00:00 - 13/02/2025 00:00:00","BZN|FI","Without sequence","16.06","",""
"13/02/2025 00:00:00 - 13/02/2025 01:00:00","BZN|FI","Without sequence","18.92","",""
"13/02/2025 01:00:00 - 13/02/2025 02:00:00","BZN|FI","Without sequence","16.44","",""
"13/02/2025 02:00:00 - 13/02/2025 03:00:00","BZN|FI","Without sequence","15.82","",""
"13/02/2025 03:00:00 - 13/02/2025 04:00:00","BZN|FI","Without sequence","14.89","",""
"13/02/2025 04:00:00 - 13/02/2025 05:00:00","BZN|FI","Without sequence","15.0","",""
"13/02/2025 05:00:00 - 13/02/2025 06:00:00","BZN|FI","Without sequence","18.35","",""
"13/02/2025 06:00:00 - 13/02/2025 07:00:00","BZN|FI","Without sequence","50.0","",""
"13/02/2025 07:00:00 - 13/02/2025 08:00:00","BZN|FI","Without sequence","71.7","",""
"13/02/2025 08:00:00 - 13/02/2025 09:00:00","BZN|FI","Without sequence","100.0","",""
"13/02/2025 09:00:00 - 13/02/2025 10:00:00","BZN|FI","Without sequence","110.3","",""
"13/02/2025 10:00:00 - 13/02/2025 11:00:00","BZN|FI","Without sequence","99.92","",""
"13/02/2025 11:00:00 - 13/02/2025 12:00:00","BZN|FI","Without sequence","100.0","",""
"13/02/2025 12:00:00 - 13/02/2025 13:00:00","BZN|FI","Without sequence","108.3","",""
"13/02/2025 13:00:00 - 13/02/2025 14:00:00","BZN|FI","Without sequence","87.58","",""
"13/02/2025 14:00:00 - 13/02/2025 15:00:00","BZN|FI","Without sequence","88.28","",""
"13/02/2025 15:00:00 - 13/02/2025 16:00:00","BZN|FI","Without sequence","85.32","",""
"13/02/2025 16:00:00 - 13/02/2025 17:00:00","BZN|FI","Without sequence","115.0","",""
"13/02/2025 17:00:00 - 13/02/2025 18:00:00","BZN|FI","Without sequence","123.5","",""
"13/02/2025 18:00:00 - 13/02/2025 19:00:00","BZN|FI","Without sequence","118.72","",""
"13/02/2025 19:00:00 - 13/02/2025 20:00:00","BZN|FI","Without sequence","125.58","",""
"13/02/2025 20:00:00 - 13/02/2025 21:00:00","BZN|FI","Without sequence","120.05","",""
"13/02/2025 21:00:00 - 13/02/2025 22:00:00","BZN|FI","Without sequence","121.2","",""
"13/02/2025 22:00:00 - 13/02/2025 23:00:00","BZN|FI","Without sequence","99.99","",""
"13/02/2025 23:00:00 - 14/02/2025 00:00:00","BZN|FI","Without sequence","94.14","",""
"14/02/2025 00:00:00 - 14/02/2025 01:00:00","BZN|FI","Without sequence","105.0","",""
"14/02/2025 01:00:00 - 14/02/2025 02:00:00","BZN|FI","Without sequence","111.47","",""
"14/02/2025 02:00:00 - 14/02/2025 03:00:00","BZN|FI","Without sequence","95.08","",""
"14/02/2025 03:00:00 - 14/02/2025 04:00:00","BZN|FI","Without sequence","77.69","",""
"14/02/2025 04:00:00 - 14/02/2025 05:00:00","BZN|FI","Without sequence","106.66","",""
"14/02/2025 05:00:00 - 14/02/2025 06:00:00","BZN|FI","Without sequence","134.08","",""
"14/02/2025 06:00:00 - 14/02/2025 07:00:00","BZN|FI","Without sequence","165.3","",""
"14/02/2025 07:00:00 - 14/02/2025 08:00:00","BZN|FI","Without sequence","236.2","",""
"14/02/2025 08:00:00 - 14/02/2025 09:00:00","BZN|FI","Without sequence","270.57","",""
"14/02/2025 09:00:00 - 14/02/2025 10:00:00","BZN|FI","Without sequence","215.49","",""
"14/02/2025 10:00:00 - 14/02/2025 11:00:00","BZN|FI","Without sequence","182.11","",""
"14/02/2025 11:00:00 - 14/02/2025 12:00:00","BZN|FI","Without sequence","165.0","",""
"14/02/2025 12:00:00 - 14/02/2025 13:00:00","BZN|FI","Without sequence","160.01","",""
"14/02/2025 13:00:00 - 14/02/2025 14:00:00","BZN|FI","Without sequence","132.62","",""
"14/02/2025 14:00:00 - 14/02/2025 15:00:00","BZN|FI","Without sequence","128.41","",""
"14/02/2025 15:00:00 - 14/02/2025 16:00:00","BZN|FI","Without sequence","128.57","",""
"14/02/2025 16:00:00 - 14/02/2025 17:00:00","BZN|FI","Without sequence","202.74","",""
"14/02/2025 17:00:00 - 14/02/2025 18:00:00","BZN|FI","Without sequence","295.16","",""
"14/02/2025 18:00:00 - 14/02/2025 19:00:00","BZN|FI","Without sequence","277.55","",""
"14/02/2025 19:00:00 - 14/02/2025 20:00:00","BZN|FI","Without sequence","223.05","",""
"14/02/2025 20:00:00 - 14/02/2025 21:00:00","BZN|FI","Without sequence","122.0","",""
"14/02/2025 21:00:00 - 14/02/2025 22:00:00","BZN|FI","Without sequence","113.96","",""
"14/02/2025 22:00:00 - 14/02/2025 23:00:00","BZN|FI","Without sequence","80.61","",""
"14/02/2025 23:00:00 - 15/02/2025 00:00:00","BZN|FI","Without sequence","35.38","",""
"15/02/2025 00:00:00 - 15/02/2025 01:00:00","BZN|FI","Without sequence","43.65","",""
"15/02/2025 01:00:00 - 15/02/2025 02:00:00","BZN|FI","Without sequence","35.57","",""
"15/02/2025 02:00:00 - 15/02/2025 03:00:00","BZN|FI","Without sequence","31.19","",""
"15/02/2025 03:00:00 - 15/02/2025 04:00:00","BZN|FI","Without sequence","24.73","",""
"15/02/2025 04:00:00 - 15/02/2025 05:00:00","BZN|FI","Without sequence","22.27","",""
"15/02/2025 05:00:00 - 15/02/2025 06:00:00","BZN|FI","Without sequence","17.09","",""
"15/02/2025 06:00:00 - 15/02/2025 07:00:00","BZN|FI","Without sequence","10.0","",""
"15/02/2025 07:00:00 - 15/02/2025 08:00:00","BZN|FI","Without sequence","6.47","",""
"15/02/2025 08:00:00 - 15/02/2025 09:00:00","BZN|FI","Without sequence","18.4","",""
"15/02/2025 09:00:00 - 15/02/2025 10:00:00","BZN|FI","Without sequence","31.7","",""
"15/02/2025 10:00:00 - 15/02/2025 11:00:00","BZN|FI","Without sequence","39.98","",""
"15/02/2025 11:00:00 - 15/02/2025 12:00:00","BZN|FI","Without sequence","54.98","",""
"15/02/2025 12:00:00 - 15/02/2025 13:00:00","BZN|FI","Without sequence","42.96","",""
"15/02/2025 13:00:00 - 15/02/2025 14:00:00","BZN|FI","Without sequence","59.96","",""
"15/02/2025 14:00:00 - 15/02/2025 15:00:00","BZN|FI","Without sequence","55.97","",""
"15/02/2025 15:00:00 - 15/02/2025 16:00:00","BZN|FI","Without sequence","97.79","",""
"15/02/2025 16:00:00 - 15/02/2025 17:00:00","BZN|FI","Without sequence","114.77","",""
"15/02/2025 17:00:00 - 15/02/2025 18:00:00","BZN|FI","Without sequence","107.21","",""
"15/02/2025 18:00:00 - 15/02/2025 19:00:00","BZN|FI","Without sequence","105.3","",""
"15/02/2025 19:00:00 - 15/02/2025 20:00:00","BZN|FI","Without sequence","99.99","",""
"15/02/2025 20:00:00 - 15/02/2025 21:00:00","BZN|FI","Without sequence","104.44","",""
"15/02/2025 21:00:00 - 15/02/2025 22:00:00","BZN|FI","Without sequence","119.99","",""
"15/02/2025 22:00:00 - 15/02/2025 23:00:00","BZN|FI","Without sequence","98.81","",""
"15/02/2025 23:00:00 - 16/02/2025 00:00:00","BZN|FI","Without sequence","100.88","",""
"16/02/2025 00:00:00 - 16/02/2025 01:00:00","BZN|FI","Without sequence","133.78","",""
"16/02/2025 01:00:00 - 16/02/2025 02:00:00","BZN|FI","Without sequence","131.98","",""
"16/02/2025 02:00:00 - 16/02/2025 03:00:00","BZN|FI","Without sequence","127.36","",""
"16/02/2025 03:00:00 - 16/02/2025 04:00:00","BZN|FI","Without sequence","120.0","",""
"16/02/2025 04:00:00 - 16/02/2025 05:00:00","BZN|FI","Without sequence","119.99","",""
"16/02/2025 05:00:00 - 16/02/2025 06:00:00","BZN|FI","Without sequence","119.99","",""
"16/02/2025 06:00:00 - 16/02/2025 07:00:00","BZN|FI","Without sequence","120.0","",""
"16/02/2025 07:00:00 - 16/02/2025 08:00:00","BZN|FI","Without sequence","110.54","",""
"16/02/2025 08:00:00 - 16/02/2025 09:00:00","BZN|FI","Without sequence","110.68","",""
"16/02/2025 09:00:00 - 16/02/2025 10:00:00","BZN|FI","Without sequence","130.0","",""
"16/02/2025 10:00:00 - 16/02/2025 11:00:00","BZN|FI","Without sequence","122.39","",""
"16/02/2025 11:00:00 - 16/02/2025 12:00:00","BZN|FI","Without sequence","116.37","",""
"16/02/2025 12:00:00 - 16/02/2025 13:00:00","BZN|FI","Without sequence","119.99","",""
"16/02/2025 13:00:00 - 16/02/2025 14:00:00","BZN|FI","Without sequence","100.11","",""
"16/02/2025 14:00:00 - 16/02/2025 15:00:00","BZN|FI","Without sequence","108.81","",""
"16/02/2025 15:00:00 - 16/02/2025 16:00:00","BZN|FI","Without sequence","107.84","",""
"16/02/2025 16:00:00 - 16/02/2025 17:00:00","BZN|FI","Without sequence","125.65","",""
"16/02/2025 17:00:00 - 16/02/2025 18:00:00","BZN|FI","Without sequence","140.1","",""
"16/02/2025 18:00:00 - 16/02/2025 19:00:00","BZN|FI","Without sequence","150.0","",""
"16/02/2025 19:00:00 - 16/02/2025 20:00:00","BZN|FI","Without sequence","129.99","",""
"16/02/2025 20:00:00 - 16/02/2025 21:00:00","BZN|FI","Without sequence","114.04","",""
"16/02/2025 21:00:00 - 16/02/2025 22:00:00","BZN|FI","Without sequence","116.02","",""
"16/02/2025 22:00:00 - 16/02/2025 23:00:00","BZN|FI","Without sequence","114.61","",""
"16/02/2025 23:00:00 - 17/02/2025 00:00:00","BZN|FI","Without sequence","94.79","",""
"17/02/2025 00:00:00 - 17/02/2025 01:00:00","BZN|FI","Without sequence","113.99","",""
"17/02/2025 01:00:00 - 17/02/2025 02:00:00","BZN|FI","Without sequence","102.58","",""
"17/02/2025 02:00:00 - 17/02/2025 03:00:00","BZN|FI","Without sequence","100.0","",""
"17/02/2025 03:00:00 - 17/02/2025 04:00:00","BZN|FI","Without sequence","94.79","",""
"17/02/2025 04:00:00 - 17/02/2025 05:00:00","BZN|FI","Without sequence","100.0","",""
"17/02/2025 05:00:00 - 17/02/2025 06:00:00","BZN|FI","Without sequence","124.94","",""
"17/02/2025 06:00:00 - 17/02/2025 07:00:00","BZN|FI","Without sequence","139.79","",""
"17/02/2025 07:00:00 - 17/02/2025 08:00:00","BZN|FI","Without sequence","209.07","",""
"17/02/2025 08:00:00 - 17/02/2025 09:00:00","BZN|FI","Without sequence","222.14","",""
"17/02/2025 09:00:00 - 17/02/2025 10:00:00","BZN|FI","Without sequence","171.35","",""
"17/02/2025 10:00:00 - 17/02/2025 11:00:00","BZN|FI","Without sequence","146.5","",""
"17/02/2025 11:00:00 - 17/02/2025 12:00:00","BZN|FI","Without sequence","124.66","",""
"17/02/2025 12:00:00 - 17/02/2025 13:00:00","BZN|FI","Without sequence","120.0","",""
"17/02/2025 13:00:00 - 17/02/2025 14:00:00","BZN|FI","Without sequence","106.8","",""
"17/02/2025 14:00:00 - 17/02/2025 15:00:00","BZN|FI","Without sequence","111.91","",""
"17/02/2025 15:00:00 - 17/02/2025 16:00:00","BZN|FI","Without sequence","125.85","",""
"17/02/2025 16:00:00 - 17/02/2025 17:00:00","BZN|FI","Without sequence","136.69","",""
"17/02/2025 17:00:00 - 17/02/2025 18:00:00","BZN|FI","Without sequence","173.26","",""
"17/02/2025 18:00:00 - 17/02/2025 19:00:00","BZN|FI","Without sequence","160.01","",""
"17/02/2025 19:00:00 - 17/02/2025 20:00:00","BZN|FI","Without sequence","119.55","",""
"17/02/2025 20:00:00 - 17/02/2025 21:00:00","BZN|FI","Without sequence","96.07","",""
"17/02/2025 21:00:00 - 17/02/2025 22:00:00","BZN|FI","Without sequence","82.45","",""
"17/02/2025 22:00:00 - 17/02/2025 23:00:00","BZN|FI","Without sequence","72.23","",""
"17/02/2025 23:00:00 - 18/02/2025 00:00:00","BZN|FI","Without sequence","50.94","",""
"18/02/2025 00:00:00 - 18/02/2025 01:00:00","BZN|FI","Without sequence","19.52","",""
"18/02/2025 01:00:00 - 18/02/2025 02:00:00","BZN|FI","Without sequence","5.23","",""
"18/02/2025 02:00:00 - 18/02/2025 03:00:00","BZN|FI","Without sequence","4.32","",""
"18/02/2025 03:00:00 - 18/02/2025 04:00:00","BZN|FI","Without sequence","3.83","",""
