"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"07/12/2020 07:00:00 - 07/12/2020 08:00:00","BZN|FI","Without sequence","53.07","",""
"07/12/2020 08:00:00 - 07/12/2020 09:00:00","BZN|FI","Without sequence","59.63","",""
"07/12/2020 09:00:00 - 07/12/2020 10:00:00","BZN|FI","Without sequence","60.31","",""
"07/12/2020 10:00:00 - 07/12/2020 11:00:00","BZN|FI","Without sequence","22.89","",""
"07/12/2020 11:00:00 - 07/12/2020 12:00:00","BZN|FI","Without sequence","39.97","",""
"07/12/2020 12:00:00 - 07/12/2020 13:00:00","BZN|FI","Without sequence","60.43","",""
"07/12/2020 13:00:00 - 07/12/2020 14:00:00","BZN|FI","Without sequence","52.67","",""
"07/12/2020 14:00:00 - 07/12/2020 15:00:00","BZN|FI","Without sequence","56.3","",""
"07/12/2020 15:00:00 - 07/12/2020 16:00:00","BZN|FI","Without sequence","60.4","",""
"07/12/2020 16:00:00 - 07/12/2020 17:00:00","BZN|FI","Without sequence","52.67","",""
"07/12/2020 17:00:00 - 07/12/2020 18:00:00","BZN|FI","Without sequence","52.7","",""
"07/12/2020 18:00:00 - 07/12/2020 19:00:00","BZN|FI","Without sequence","52.67","",""
"07/12/2020 19:00:00 - 07/12/2020 20:00:00","BZN|FI","Without sequence","19.61","",""
"07/12/2020 20:00:00 - 07/12/2020 21:00:00","BZN|FI","Without sequence","18.69","",""
"07/12/2020 21:00:00 - 07/12/2020 22:00:00","BZN|FI","Without sequence","17.98","",""
"07/12/2020 22:00:00 - 07/12/2020 23:00:00","BZN|FI","Without sequence","16.12","",""
"07/12/2020 23:00:00 - 08/12/2020 00:00:00","BZN|FI","Without sequence","14.37","",""
"08/12/2020 00:00:00 - 08/12/2020 01:00:00","BZN|FI","Without sequence","15.58","",""
"08/12/2020 01:00:00 - 08/12/2020 02:00:00","BZN|FI","Without sequence","15.64","",""
"08/12/2020 02:00:00 - 08/12/2020 03:00:00","BZN|FI","Without sequence","15.59","",""
"08/12/2020 03:00:00 - 08/12/2020 04:00:00","BZN|FI","Without sequence","15.92","",""
"08/12/2020 04:00:00 - 08/12/2020 05:00:00","BZN|FI","Without sequence","17.2","",""
"08/12/2020 05:00:00 - 08/12/2020 06:00:00","BZN|FI","Without sequence","26.58","",""
"08/12/2020 06:00:00 - 08/12/2020 07:00:00","BZN|FI","Without sequence","46.14","",""
"08/12/2020 07:00:00 - 08/12/2020 08:00:00","BZN|FI","Without sequence","59.5","",""
"08/12/2020 08:00:00 - 08/12/2020 09:00:00","BZN|FI","Without sequence","70.25","",""
"08/12/2020 09:00:00 - 08/12/2020 10:00:00","BZN|FI","Without sequence","70.14","",""
"08/12/2020 10:00:00 - 08/12/2020 11:00:00","BZN|FI","Without sequence","45.76","",""
"08/12/2020 11:00:00 - 08/12/2020 12:00:00","BZN|FI","Without sequence","51.19","",""
"08/12/2020 12:00:00 - 08/12/2020 13:00:00","BZN|FI","Without sequence","74.97","",""
"08/12/2020 13:00:00 - 08/12/2020 14:00:00","BZN|FI","Without sequence","75.11","",""
"08/12/2020 14:00:00 - 08/12/2020 15:00:00","BZN|FI","Without sequence","74.64","",""
"08/12/2020 15:00:00 - 08/12/2020 16:00:00","BZN|FI","Without sequence","75.62","",""
"08/12/2020 16:00:00 - 08/12/2020 17:00:00","BZN|FI","Without sequence","79.12","",""
"08/12/2020 17:00:00 - 08/12/2020 18:00:00","BZN|FI","Without sequence","77.08","",""
"08/12/2020 18:00:00 - 08/12/2020 19:00:00","BZN|FI","Without sequence","67.05","",""
"08/12/2020 19:00:00 - 08/12/2020 20:00:00","BZN|FI","Without sequence","56.45","",""
"08/12/2020 20:00:00 - 08/12/2020 21:00:00","BZN|FI","Without sequence","22.02","",""
"08/12/2020 21:00:00 - 08/12/2020 22:00:00","BZN|FI","Without sequence","26.16","",""
"08/12/2020 22:00:00 - 08/12/2020 23:00:00","BZN|FI","Without sequence","19.66","",""
"08/12/2020 23:00:00 - 09/12/2020 00:00:00","BZN|FI","Without sequence","18.23","",""
"09/12/2020 00:00:00 - 09/12/2020 01:00:00","BZN|FI","Without sequence","19.3","",""
"09/12/2020 01:00:00 - 09/12/2020 02:00:00","BZN|FI","Without sequence","18.99","",""
"09/12/2020 02:00:00 - 09/12/2020 03:00:00","BZN|FI","Without sequence","18.65","",""
"09/12/2020 03:00:00 - 09/12/2020 04:00:00","BZN|FI","Without sequence","18.59","",""
"09/12/2020 04:00:00 - 09/12/2020 05:00:00","BZN|FI","Without sequence","19.19","",""
"09/12/2020 05:00:00 - 09/12/2020 06:00:00","BZN|FI","Without sequence","26.75","",""
"09/12/2020 06:00:00 - 09/12/2020 07:00:00","BZN|FI","Without sequence","51.22","",""
"09/12/2020 07:00:00 - 09/12/2020 08:00:00","BZN|FI","Without sequence","69.0","",""
"09/12/2020 08:00:00 - 09/12/2020 09:00:00","BZN|FI","Without sequence","81.66","",""
"09/12/2020 09:00:00 - 09/12/2020 10:00:00","BZN|FI","Without sequence","78.23","",""
"09/12/2020 10:00:00 - 09/12/2020 11:00:00","BZN|FI","Without sequence","69.96","",""
"09/12/2020 11:00:00 - 09/12/2020 12:00:00","BZN|FI","Without sequence","73.71","",""
"09/12/2020 12:00:00 - 09/12/2020 13:00:00","BZN|FI","Without sequence","78.27","",""
"09/12/2020 13:00:00 - 09/12/2020 14:00:00","BZN|FI","Without sequence","79.16","",""
"09/12/2020 14:00:00 - 09/12/2020 15:00:00","BZN|FI","Without sequence","84.4","",""
"09/12/2020 15:00:00 - 09/12/2020 16:00:00","BZN|FI","Without sequence","89.83","",""
"09/12/2020 16:00:00 - 09/12/2020 17:00:00","BZN|FI","Without sequence","90.19","",""
"09/12/2020 17:00:00 - 09/12/2020 18:00:00","BZN|FI","Without sequence","99.92","",""
"09/12/2020 18:00:00 - 09/12/2020 19:00:00","BZN|FI","Without sequence","80.52","",""
"09/12/2020 19:00:00 - 09/12/2020 20:00:00","BZN|FI","Without sequence","52.33","",""
"09/12/2020 20:00:00 - 09/12/2020 21:00:00","BZN|FI","Without sequence","26.38","",""
"09/12/2020 21:00:00 - 09/12/2020 22:00:00","BZN|FI","Without sequence","24.09","",""
"09/12/2020 22:00:00 - 09/12/2020 23:00:00","BZN|FI","Without sequence","20.81","",""
"09/12/2020 23:00:00 - 10/12/2020 00:00:00","BZN|FI","Without sequence","19.75","",""
"10/12/2020 00:00:00 - 10/12/2020 01:00:00","BZN|FI","Without sequence","20.06","",""
"10/12/2020 01:00:00 - 10/12/2020 02:00:00","BZN|FI","Without sequence","19.49","",""
"10/12/2020 02:00:00 - 10/12/2020 03:00:00","BZN|FI","Without sequence","18.96","",""
"10/12/2020 03:00:00 - 10/12/2020 04:00:00","BZN|FI","Without sequence","19.47","",""
"10/12/2020 04:00:00 - 10/12/2020 05:00:00","BZN|FI","Without sequence","20.15","",""
"10/12/2020 05:00:00 - 10/12/2020 06:00:00","BZN|FI","Without sequence","30.26","",""
"10/12/2020 06:00:00 - 10/12/2020 07:00:00","BZN|FI","Without sequence","53.8","",""
"10/12/2020 07:00:00 - 10/12/2020 08:00:00","BZN|FI","Without sequence","72.93","",""
"10/12/2020 08:00:00 - 10/12/2020 09:00:00","BZN|FI","Without sequence","96.43","",""
"10/12/2020 09:00:00 - 10/12/2020 10:00:00","BZN|FI","Without sequence","93.94","",""
"10/12/2020 10:00:00 - 10/12/2020 11:00:00","BZN|FI","Without sequence","90.26","",""
"10/12/2020 11:00:00 - 10/12/2020 12:00:00","BZN|FI","Without sequence","90.76","",""
"10/12/2020 12:00:00 - 10/12/2020 13:00:00","BZN|FI","Without sequence","86.82","",""
"10/12/2020 13:00:00 - 10/12/2020 14:00:00","BZN|FI","Without sequence","93.1","",""
"10/12/2020 14:00:00 - 10/12/2020 15:00:00","BZN|FI","Without sequence","85.24","",""
"10/12/2020 15:00:00 - 10/12/2020 16:00:00","BZN|FI","Without sequence","89.68","",""
"10/12/2020 16:00:00 - 10/12/2020 17:00:00","BZN|FI","Without sequence","101.0","",""
"10/12/2020 17:00:00 - 10/12/2020 18:00:00","BZN|FI","Without sequence","105.41","",""
"10/12/2020 18:00:00 - 10/12/2020 19:00:00","BZN|FI","Without sequence","93.56","",""
"10/12/2020 19:00:00 - 10/12/2020 20:00:00","BZN|FI","Without sequence","75.22","",""
"10/12/2020 20:00:00 - 10/12/2020 21:00:00","BZN|FI","Without sequence","60.26","",""
"10/12/2020 21:00:00 - 10/12/2020 22:00:00","BZN|FI","Without sequence","49.78","",""
"10/12/2020 22:00:00 - 10/12/2020 23:00:00","BZN|FI","Without sequence","27.25","",""
"10/12/2020 23:00:00 - 11/12/2020 00:00:00","BZN|FI","Without sequence","22.11","",""
"11/12/2020 00:00:00 - 11/12/2020 01:00:00","BZN|FI","Without sequence","30.02","",""
"11/12/2020 01:00:00 - 11/12/2020 02:00:00","BZN|FI","Without sequence","28.05","",""
"11/12/2020 02:00:00 - 11/12/2020 03:00:00","BZN|FI","Without sequence","26.56","",""
"11/12/2020 03:00:00 - 11/12/2020 04:00:00","BZN|FI","Without sequence","20.24","",""
"11/12/2020 04:00:00 - 11/12/2020 05:00:00","BZN|FI","Without sequence","30.61","",""
"11/12/2020 05:00:00 - 11/12/2020 06:00:00","BZN|FI","Without sequence","57.48","",""
"11/12/2020 06:00:00 - 11/12/2020 07:00:00","BZN|FI","Without sequence","68.48","",""
"11/12/2020 07:00:00 - 11/12/2020 08:00:00","BZN|FI","Without sequence","75.7","",""
"11/12/2020 08:00:00 - 11/12/2020 09:00:00","BZN|FI","Without sequence","76.51","",""
"11/12/2020 09:00:00 - 11/12/2020 10:00:00","BZN|FI","Without sequence","77.93","",""
"11/12/2020 10:00:00 - 11/12/2020 11:00:00","BZN|FI","Without sequence","75.72","",""
"11/12/2020 11:00:00 - 11/12/2020 12:00:00","BZN|FI","Without sequence","76.76","",""
"11/12/2020 12:00:00 - 11/12/2020 13:00:00","BZN|FI","Without sequence","78.0","",""
"11/12/2020 13:00:00 - 11/12/2020 14:00:00","BZN|FI","Without sequence","76.76","",""
"11/12/2020 14:00:00 - 11/12/2020 15:00:00","BZN|FI","Without sequence","76.24","",""
"11/12/2020 15:00:00 - 11/12/2020 16:00:00","BZN|FI","Without sequence","76.55","",""
"11/12/2020 16:00:00 - 11/12/2020 17:00:00","BZN|FI","Without sequence","78.46","",""
"11/12/2020 17:00:00 - 11/12/2020 18:00:00","BZN|FI","Without sequence","75.22","",""
"11/12/2020 18:00:00 - 11/12/2020 19:00:00","BZN|FI","Without sequence","75.03","",""
"11/12/2020 19:00:00 - 11/12/2020 20:00:00","BZN|FI","Without sequence","54.93","",""
"11/12/2020 20:00:00 - 11/12/2020 21:00:00","BZN|FI","Without sequence","40.49","",""
"11/12/2020 21:00:00 - 11/12/2020 22:00:00","BZN|FI","Without sequence","50.5","",""
"11/12/2020 22:00:00 - 11/12/2020 23:00:00","BZN|FI","Without sequence","30.73","",""
"11/12/2020 23:00:00 - 12/12/2020 00:00:00","BZN|FI","Without sequence","19.87","",""
"12/12/2020 00:00:00 - 12/12/2020 01:00:00","BZN|FI","Without sequence","44.77","",""
"12/12/2020 01:00:00 - 12/12/2020 02:00:00","BZN|FI","Without sequence","28.04","",""
"12/12/2020 02:00:00 - 12/12/2020 03:00:00","BZN|FI","Without sequence","19.67","",""
"12/12/2020 03:00:00 - 12/12/2020 04:00:00","BZN|FI","Without sequence","19.25","",""
"12/12/2020 04:00:00 - 12/12/2020 05:00:00","BZN|FI","Without sequence","25.06","",""
"12/12/2020 05:00:00 - 12/12/2020 06:00:00","BZN|FI","Without sequence","30.03","",""
"12/12/2020 06:00:00 - 12/12/2020 07:00:00","BZN|FI","Without sequence","30.38","",""
"12/12/2020 07:00:00 - 12/12/2020 08:00:00","BZN|FI","Without sequence","44.73","",""
"12/12/2020 08:00:00 - 12/12/2020 09:00:00","BZN|FI","Without sequence","46.19","",""
"12/12/2020 09:00:00 - 12/12/2020 10:00:00","BZN|FI","Without sequence","46.61","",""
"12/12/2020 10:00:00 - 12/12/2020 11:00:00","BZN|FI","Without sequence","56.94","",""
"12/12/2020 11:00:00 - 12/12/2020 12:00:00","BZN|FI","Without sequence","50.07","",""
"12/12/2020 12:00:00 - 12/12/2020 13:00:00","BZN|FI","Without sequence","52.66","",""
"12/12/2020 13:00:00 - 12/12/2020 14:00:00","BZN|FI","Without sequence","49.95","",""
"12/12/2020 14:00:00 - 12/12/2020 15:00:00","BZN|FI","Without sequence","74.37","",""
"12/12/2020 15:00:00 - 12/12/2020 16:00:00","BZN|FI","Without sequence","75.04","",""
"12/12/2020 16:00:00 - 12/12/2020 17:00:00","BZN|FI","Without sequence","77.2","",""
"12/12/2020 17:00:00 - 12/12/2020 18:00:00","BZN|FI","Without sequence","72.85","",""
"12/12/2020 18:00:00 - 12/12/2020 19:00:00","BZN|FI","Without sequence","70.63","",""
"12/12/2020 19:00:00 - 12/12/2020 20:00:00","BZN|FI","Without sequence","68.1","",""
"12/12/2020 20:00:00 - 12/12/2020 21:00:00","BZN|FI","Without sequence","48.27","",""
"12/12/2020 21:00:00 - 12/12/2020 22:00:00","BZN|FI","Without sequence","46.39","",""
"12/12/2020 22:00:00 - 12/12/2020 23:00:00","BZN|FI","Without sequence","44.79","",""
"12/12/2020 23:00:00 - 13/12/2020 00:00:00","BZN|FI","Without sequence","39.96","",""
"13/12/2020 00:00:00 - 13/12/2020 01:00:00","BZN|FI","Without sequence","41.96","",""
"13/12/2020 01:00:00 - 13/12/2020 02:00:00","BZN|FI","Without sequence","35.07","",""
"13/12/2020 02:00:00 - 13/12/2020 03:00:00","BZN|FI","Without sequence","30.09","",""
"13/12/2020 03:00:00 - 13/12/2020 04:00:00","BZN|FI","Without sequence","30.07","",""
"13/12/2020 04:00:00 - 13/12/2020 05:00:00","BZN|FI","Without sequence","35.03","",""
"13/12/2020 05:00:00 - 13/12/2020 06:00:00","BZN|FI","Without sequence","34.25","",""
"13/12/2020 06:00:00 - 13/12/2020 07:00:00","BZN|FI","Without sequence","35.01","",""
"13/12/2020 07:00:00 - 13/12/2020 08:00:00","BZN|FI","Without sequence","46.22","",""
"13/12/2020 08:00:00 - 13/12/2020 09:00:00","BZN|FI","Without sequence","47.33","",""
"13/12/2020 09:00:00 - 13/12/2020 10:00:00","BZN|FI","Without sequence","48.5","",""
"13/12/2020 10:00:00 - 13/12/2020 11:00:00","BZN|FI","Without sequence","55.0","",""
"13/12/2020 11:00:00 - 13/12/2020 12:00:00","BZN|FI","Without sequence","60.12","",""
"13/12/2020 12:00:00 - 13/12/2020 13:00:00","BZN|FI","Without sequence","53.19","",""
"13/12/2020 13:00:00 - 13/12/2020 14:00:00","BZN|FI","Without sequence","65.81","",""
"13/12/2020 14:00:00 - 13/12/2020 15:00:00","BZN|FI","Without sequence","68.25","",""
"13/12/2020 15:00:00 - 13/12/2020 16:00:00","BZN|FI","Without sequence","68.81","",""
"13/12/2020 16:00:00 - 13/12/2020 17:00:00","BZN|FI","Without sequence","77.01","",""
"13/12/2020 17:00:00 - 13/12/2020 18:00:00","BZN|FI","Without sequence","77.21","",""
"13/12/2020 18:00:00 - 13/12/2020 19:00:00","BZN|FI","Without sequence","74.29","",""
"13/12/2020 19:00:00 - 13/12/2020 20:00:00","BZN|FI","Without sequence","69.71","",""
"13/12/2020 20:00:00 - 13/12/2020 21:00:00","BZN|FI","Without sequence","47.55","",""
"13/12/2020 21:00:00 - 13/12/2020 22:00:00","BZN|FI","Without sequence","60.26","",""
"13/12/2020 22:00:00 - 13/12/2020 23:00:00","BZN|FI","Without sequence","54.6","",""
"13/12/2020 23:00:00 - 14/12/2020 00:00:00","BZN|FI","Without sequence","35.09","",""
"14/12/2020 00:00:00 - 14/12/2020 01:00:00","BZN|FI","Without sequence","47.39","",""
"14/12/2020 01:00:00 - 14/12/2020 02:00:00","BZN|FI","Without sequence","25.71","",""
"14/12/2020 02:00:00 - 14/12/2020 03:00:00","BZN|FI","Without sequence","27.28","",""
"14/12/2020 03:00:00 - 14/12/2020 04:00:00","BZN|FI","Without sequence","26.23","",""
"14/12/2020 04:00:00 - 14/12/2020 05:00:00","BZN|FI","Without sequence","33.67","",""
"14/12/2020 05:00:00 - 14/12/2020 06:00:00","BZN|FI","Without sequence","94.24","",""
"14/12/2020 06:00:00 - 14/12/2020 07:00:00","BZN|FI","Without sequence","199.96","",""
"14/12/2020 07:00:00 - 14/12/2020 08:00:00","BZN|FI","Without sequence","199.93","",""
"14/12/2020 08:00:00 - 14/12/2020 09:00:00","BZN|FI","Without sequence","186.08","",""
"14/12/2020 09:00:00 - 14/12/2020 10:00:00","BZN|FI","Without sequence","131.43","",""
"14/12/2020 10:00:00 - 14/12/2020 11:00:00","BZN|FI","Without sequence","92.26","",""
"14/12/2020 11:00:00 - 14/12/2020 12:00:00","BZN|FI","Without sequence","92.27","",""
"14/12/2020 12:00:00 - 14/12/2020 13:00:00","BZN|FI","Without sequence","147.95","",""
"14/12/2020 13:00:00 - 14/12/2020 14:00:00","BZN|FI","Without sequence","174.92","",""
"14/12/2020 14:00:00 - 14/12/2020 15:00:00","BZN|FI","Without sequence","199.94","",""
"14/12/2020 15:00:00 - 14/12/2020 16:00:00","BZN|FI","Without sequence","199.97","",""
"14/12/2020 16:00:00 - 14/12/2020 17:00:00","BZN|FI","Without sequence","199.91","",""
"14/12/2020 17:00:00 - 14/12/2020 18:00:00","BZN|FI","Without sequence","108.54","",""
"14/12/2020 18:00:00 - 14/12/2020 19:00:00","BZN|FI","Without sequence","90.2","",""
"14/12/2020 19:00:00 - 14/12/2020 20:00:00","BZN|FI","Without sequence","75.68","",""
"14/12/2020 20:00:00 - 14/12/2020 21:00:00","BZN|FI","Without sequence","71.94","",""
"14/12/2020 21:00:00 - 14/12/2020 22:00:00","BZN|FI","Without sequence","58.54","",""
"14/12/2020 22:00:00 - 14/12/2020 23:00:00","BZN|FI","Without sequence","60.53","",""
"14/12/2020 23:00:00 - 15/12/2020 00:00:00","BZN|FI","Without sequence","33.58","",""
"15/12/2020 00:00:00 - 15/12/2020 01:00:00","BZN|FI","Without sequence","19.38","",""
"15/12/2020 01:00:00 - 15/12/2020 02:00:00","BZN|FI","Without sequence","19.97","",""
"15/12/2020 02:00:00 - 15/12/2020 03:00:00","BZN|FI","Without sequence","19.02","",""
"15/12/2020 03:00:00 - 15/12/2020 04:00:00","BZN|FI","Without sequence","18.91","",""
"15/12/2020 04:00:00 - 15/12/2020 05:00:00","BZN|FI","Without sequence","21.88","",""
"15/12/2020 05:00:00 - 15/12/2020 06:00:00","BZN|FI","Without sequence","54.56","",""
"15/12/2020 06:00:00 - 15/12/2020 07:00:00","BZN|FI","Without sequence","63.05","",""
"15/12/2020 07:00:00 - 15/12/2020 08:00:00","BZN|FI","Without sequence","70.91","",""
"15/12/2020 08:00:00 - 15/12/2020 09:00:00","BZN|FI","Without sequence","70.85","",""
"15/12/2020 09:00:00 - 15/12/2020 10:00:00","BZN|FI","Without sequence","68.87","",""
"15/12/2020 10:00:00 - 15/12/2020 11:00:00","BZN|FI","Without sequence","58.1","",""
"15/12/2020 11:00:00 - 15/12/2020 12:00:00","BZN|FI","Without sequence","59.97","",""
"15/12/2020 12:00:00 - 15/12/2020 13:00:00","BZN|FI","Without sequence","66.12","",""
"15/12/2020 13:00:00 - 15/12/2020 14:00:00","BZN|FI","Without sequence","66.87","",""
"15/12/2020 14:00:00 - 15/12/2020 15:00:00","BZN|FI","Without sequence","68.85","",""
"15/12/2020 15:00:00 - 15/12/2020 16:00:00","BZN|FI","Without sequence","70.74","",""
"15/12/2020 16:00:00 - 15/12/2020 17:00:00","BZN|FI","Without sequence","68.89","",""
"15/12/2020 17:00:00 - 15/12/2020 18:00:00","BZN|FI","Without sequence","68.8","",""
"15/12/2020 18:00:00 - 15/12/2020 19:00:00","BZN|FI","Without sequence","65.37","",""
"15/12/2020 19:00:00 - 15/12/2020 20:00:00","BZN|FI","Without sequence","56.2","",""
"15/12/2020 20:00:00 - 15/12/2020 21:00:00","BZN|FI","Without sequence","48.99","",""
"15/12/2020 21:00:00 - 15/12/2020 22:00:00","BZN|FI","Without sequence","48.05","",""
"15/12/2020 22:00:00 - 15/12/2020 23:00:00","BZN|FI","Without sequence","40.77","",""
"15/12/2020 23:00:00 - 16/12/2020 00:00:00","BZN|FI","Without sequence","25.06","",""
"16/12/2020 00:00:00 - 16/12/2020 01:00:00","BZN|FI","Without sequence","21.0","",""
"16/12/2020 01:00:00 - 16/12/2020 02:00:00","BZN|FI","Without sequence","19.93","",""
"16/12/2020 02:00:00 - 16/12/2020 03:00:00","BZN|FI","Without sequence","19.82","",""
"16/12/2020 03:00:00 - 16/12/2020 04:00:00","BZN|FI","Without sequence","19.9","",""
"16/12/2020 04:00:00 - 16/12/2020 05:00:00","BZN|FI","Without sequence","21.07","",""
"16/12/2020 05:00:00 - 16/12/2020 06:00:00","BZN|FI","Without sequence","54.95","",""
"16/12/2020 06:00:00 - 16/12/2020 07:00:00","BZN|FI","Without sequence","68.57","",""
"16/12/2020 07:00:00 - 16/12/2020 08:00:00","BZN|FI","Without sequence","74.79","",""
"16/12/2020 08:00:00 - 16/12/2020 09:00:00","BZN|FI","Without sequence","77.5","",""
"16/12/2020 09:00:00 - 16/12/2020 10:00:00","BZN|FI","Without sequence","79.94","",""
"16/12/2020 10:00:00 - 16/12/2020 11:00:00","BZN|FI","Without sequence","67.89","",""
"16/12/2020 11:00:00 - 16/12/2020 12:00:00","BZN|FI","Without sequence","67.88","",""
"16/12/2020 12:00:00 - 16/12/2020 13:00:00","BZN|FI","Without sequence","81.99","",""
"16/12/2020 13:00:00 - 16/12/2020 14:00:00","BZN|FI","Without sequence","72.18","",""
"16/12/2020 14:00:00 - 16/12/2020 15:00:00","BZN|FI","Without sequence","76.44","",""
"16/12/2020 15:00:00 - 16/12/2020 16:00:00","BZN|FI","Without sequence","78.74","",""
"16/12/2020 16:00:00 - 16/12/2020 17:00:00","BZN|FI","Without sequence","85.41","",""
"16/12/2020 17:00:00 - 16/12/2020 18:00:00","BZN|FI","Without sequence","72.98","",""
"16/12/2020 18:00:00 - 16/12/2020 19:00:00","BZN|FI","Without sequence","67.9","",""
"16/12/2020 19:00:00 - 16/12/2020 20:00:00","BZN|FI","Without sequence","49.54","",""
"16/12/2020 20:00:00 - 16/12/2020 21:00:00","BZN|FI","Without sequence","42.36","",""
"16/12/2020 21:00:00 - 16/12/2020 22:00:00","BZN|FI","Without sequence","44.98","",""
"16/12/2020 22:00:00 - 16/12/2020 23:00:00","BZN|FI","Without sequence","40.93","",""
"16/12/2020 23:00:00 - 17/12/2020 00:00:00","BZN|FI","Without sequence","25.02","",""
"17/12/2020 00:00:00 - 17/12/2020 01:00:00","BZN|FI","Without sequence","19.34","",""
"17/12/2020 01:00:00 - 17/12/2020 02:00:00","BZN|FI","Without sequence","18.07","",""
"17/12/2020 02:00:00 - 17/12/2020 03:00:00","BZN|FI","Without sequence","17.68","",""
"17/12/2020 03:00:00 - 17/12/2020 04:00:00","BZN|FI","Without sequence","17.64","",""
"17/12/2020 04:00:00 - 17/12/2020 05:00:00","BZN|FI","Without sequence","18.96","",""
"17/12/2020 05:00:00 - 17/12/2020 06:00:00","BZN|FI","Without sequence","54.19","",""
"17/12/2020 06:00:00 - 17/12/2020 07:00:00","BZN|FI","Without sequence","65.98","",""
